Year,Type,Date,Water Body,Species,Number,Size,Hatchery
2008,Public Fish - Stocked,3/13/2008,Watonga,Rainbow Trout,42,19,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/13/2008,Watonga,Rainbow Trout,"1,197",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/18/2008,Illinois River-Lower,Rainbow Trout,"2,490",11,Norfork NFH
2008,Public Fish - Stocked,3/18/2008,Mountain Fork,Brown Trout,"8,932",8,Norfork NFH
2008,Public Fish - Stocked,3/19/2008,Dolese Park Pond,Rainbow Trout,187,10,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/19/2008,Illinois River-Lower,Brown Trout,"3,676",7,Wyoming Game & Fish
2008,Public Fish - Stocked,3/19/2008,Illinois River-Lower,Brown Trout,"5,876",7,Wyoming Game & Fish
2008,Public Fish - Stocked,3/20/2008,Mountain Fork,Rainbow Trout,93,19,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/20/2008,Mountain Fork,Rainbow Trout,"3,357",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/24/2008,Blue River,Rainbow Trout,76,19,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/24/2008,Blue River,Rainbow Trout,"1,809",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/25/2008,Blue River,Rainbow Trout,75,19,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/25/2008,Blue River,Rainbow Trout,"1,809",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,3/25/2008,Illinois River-Lower,Rainbow Trout,"2,490",11,Norfork NFH
2008,Public Fish - Stocked,3/25/2008,Kaw,Walleye,"170,000",0.25,Byron SFH - ODWC
2008,Public Fish - Stocked,3/25/2008,Tinker AFB Ponds,Northern Largemouth Bass,61,12,Dunns Fish Farm
2008,Public Fish - Stocked,3/26/2008,Oklahoma River May Basin (MAPS),Hybrid Striped Bass,275,9,Byron SFH - ODWC
2008,Public Fish - Stocked,3/27/2008,Canton,Walleye,"150,000",0.25,Byron SFH - ODWC
2008,Public Fish - Stocked,3/27/2008,Mountain Fork,Rainbow Trout,"2,405",10.67,Greers Ferry NFH
2008,Public Fish - Stocked,4/1/2008,Illinois River-Lower,Rainbow Trout,"2,490",11,Norfork NFH
2008,Public Fish - Stocked,4/2/2008,Illinois River-Lower,Rainbow Trout,"2,405",11,Greers Ferry NFH
2008,Public Fish - Stocked,4/2/2008,"Wildhorse Park Pond, Mustang",Channel Catfish,100,14,Matt McBride Fish Farm
2008,Public Fish - Stocked,4/3/2008,Canton,Walleye,"3,000,000",0.25,Pratt SFH - Kansas
2008,Public Fish - Stocked,4/3/2008,Mountain Fork,Rainbow Trout,78,19,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,4/3/2008,Mountain Fork,Rainbow Trout,"2,832",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
2008,Public Fish - Stocked,4/5/2008,Canton,Walleye,"440,000",0.25,Missouri
2008,Public Fish - Stocked,4/8/2008,Illinois River-Lower,Rainbow Trout,"2,490",11,Norfork NFH
2008,Public Fish - Stocked,4/9/2008,Great Salt Plains Nursery Pond,Saugeye,"75,000",0.25,Byron SFH - ODWC
2008,Public Fish - Stocked,4/10/2008,Ft. Supply,Walleye,"1,300,000",0.25,Missouri
2008,Public Fish - Stocked,4/15/2008,Illinois River-Lower,Rainbow Trout,"2,490",11,Norfork NFH
2008,Public Fish - Stocked,4/16/2008,Canton,Walleye,"340,000",0.25,Byron SFH - ODWC
2008,Public Fish - Stocked,4/16/2008,Carlton (Robbers Cave State Park),Channel Catfish,"2,081",9,Durant SFH - ODWC
2008,Public Fish - Stocked,4/16/2008,Coon Creek (Robbers Cave State Park),Channel Catfish,"1,364",9,Durant SFH - ODWC
2008,Public Fish - Stocked,4/16/2008,Illinois River-Lower,Rainbow Trout,"2,489",11,Greers Ferry NFH
2008,Public Fish - Stocked,4/16/2008,Wayne Wallace (Robbers Cave State Park),Channel Catfish,"3,885",9,Durant SFH - ODWC
2008,Public Fish - Stocked,4/21/2008,Heavener City Park Pond,Channel Catfish,200,14,Matt McBride Fish Farm
2008,Public Fish - Stocked,4/21/2008,Skiatook Nursery Pond,Channel Catfish,100,14,Matt McBride Fish Farm
2008,Public Fish - Stocked,4/21/2008,Stigler Golf Course Pond,Channel Catfish,100,14,Matt McBride Fish Farm
2008,Public Fish - Stocked,4/21/2008,United Methodist Children's Home,Channel Catfish,300,14,Matt McBride Fish Farm
2008,Public Fish - Stocked,4/22/2008,Dolese Park Pond,Northern Largemouth Bass,8,14,OKC South Lake Park West
2008,Public Fish - Stocked,4/22/2008,Great Salt Plains,Striped Bass,5,16,Byron SFH - ODWC
2008,Public Fish - Stocked,4/22/2008,Great Salt Plains,White Bass,6,14,Byron SFH - ODWC
2008,Public Fish - Stocked,4/22/2008,Route 66 Park Pond A,Channel Catfish,3,14,OKC South Lake Park West
2008,Public Fish - Stocked,4/22/2008,Route 66 Park Pond A,Northern Largemouth Bass,20,14,OKC South Lake Park West
2008,Public Fish - Stocked,4/22/2008,Route 66 Park Pond B,Northern Largemouth Bass,10,14,OKC South Lake Park West
2008,Public Fish - Stocked,4/22/2008,Route 66 Park Pond C,Northern Largemouth Bass,4,14,OKC South Lake Park West
2008,Public Fish - Stocked,4/23/2008,Foss,Walleye,"2,500,000",0.25,Gavin Point NFH
2008,Public Fish - Stocked,4/25/2008,Big 5 Fishing Clinic,Hybrid Sunfish,200,5,Byron SFH - ODWC
2008,Public Fish - Stocked,4/25/2008,Foss,Walleye,"1,900,000",0.25,Genoa NFH - Wisconsin
2008,Public Fish - Stocked,4/25/2008,Mustang Creek Elem. Outdoor Classroom,Hybrid Sunfish,100,5,Byron SFH - ODWC
2008,Public Fish - Stocked,4/28/2008,Great Plains Vo-Tech,Channel Catfish,100,14,Matt McBride Fish Farm
2008,Public Fish - Stocked,4/28/2008,Park Lane,Channel Catfish,100,14,Matt McBride Fish Farm
2008,Public Fish - Stocked,4/30/2008,Kaw,Walleye,"46,150",1.3,Byron SFH - ODWC
2008,Public Fish - Stocked,4/30/2008,Skiatook,Walleye,"300,000",0.25,Genoa NFH - Wisconsin
2008,Public Fish - Stocked,4/30/2008,Spavinaw Lake,Walleye,"16,900",1.3,Byron SFH - ODWC
2008,Public Fish - Stocked,4/30/2008,Yahola,Walleye,"2,600",1.3,Byron SFH - ODWC
